Provider,PotentialFraud,Inpatient_ClaimCount,Inpatient_UniquePatients,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_ClaimDurationRange,Inpatient_AdmissionCount,Inpatient_DeceasedClaims,Inpatient_AvgAge,Outpatient_ClaimCount,Outpatient_UniquePatients,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_ClaimDurationRange,Outpatient_DeceasedClaims,Outpatient_AvgAge,Inpatient_ChronicCond_Alzheimer,Inpatient_ChronicCond_Heartfailure,Inpatient_ChronicCond_KidneyDisease,Inpatient_ChronicCond_Cancer,Inpatient_ChronicCond_ObstrPulmonary,Inpatient_ChronicCond_Depression,Inpatient_ChronicCond_Diabetes,Inpatient_ChronicCond_IschemicHeart,Inpatient_ChronicCond_Osteoporasis,Inpatient_ChronicCond_rheumatoidarthritis,Inpatient_ChronicCond_stroke,Outpatient_ChronicCond_Alzheimer,Outpatient_ChronicCond_Heartfailure,Outpatient_ChronicCond_KidneyDisease,Outpatient_ChronicCond_Cancer,Outpatient_ChronicCond_ObstrPulmonary,Outpatient_ChronicCond_Depression,Outpatient_ChronicCond_Diabetes,Outpatient_ChronicCond_IschemicHeart,Outpatient_ChronicCond_Osteoporasis,Outpatient_ChronicCond_rheumatoidarthritis,Outpatient_ChronicCond_stroke,Total_ClaimCount,Total_UniquePatients,Total_Reimbursed,Total_DeceasedClaims,AvgReimbursed_PerPatient,AvgClaims_PerPatient,DeceasedClaim_Rate,Inpatient_Ratio
PRV51063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,115.0,51110.0,343.02013422818794,649.1935794860635,3300.0,160.0,1.0738255033557047,361.0,1.0,69.38255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,91.0,68.0,19.0,44.0,65.0,105.0,116.0,38.0,41.0,16.0,149.0,115.0,51110.0,1.0,444.4347826086956,1.2956521739130435,0.006711409395973154,0.0
PRV51064,1,36.0,34.0,280000.0,7777.777777777777,7187.732052844767,37000.0,38448.0,1068.0,348.0,36.0,0.0,71.63888888888889,267.0,198.0,80320.0,300.8239700374532,539.7222159599519,3300.0,500.0,1.8726591760299625,377.0,1.0,73.10112359550561,15.0,28.0,22.0,6.0,16.0,15.0,32.0,27.0,12.0,10.0,6.0,95.0,163.0,117.0,33.0,91.0,130.0,189.0,212.0,89.0,82.0,35.0,303.0,198.0,360320.0,1.0,1819.79797979798,1.5303030303030303,0.0033003300330033004,0.1188118811881188
PRV51065,0,10.0,10.0,75000.0,7500.0,2915.4759474226503,11000.0,9612.0,1068.0,277.0,10.0,0.0,80.3,18.0,16.0,1570.0,87.22222222222223,89.62704132095243,300.0,110.0,6.111111111111111,355.0,0.0,72.5,4.0,8.0,3.0,1.0,5.0,7.0,8.0,9.0,0.0,2.0,3.0,8.0,11.0,7.0,0.0,4.0,9.0,12.0,14.0,6.0,3.0,4.0,28.0,16.0,76570.0,0.0,4785.625,1.75,0.0,0.35714285714285715
PRV51066,0,2.0,2.0,19000.0,9500.0,7778.174593052023,15000.0,2136.0,1068.0,171.0,2.0,0.0,54.5,22.0,19.0,5790.0,263.1818181818182,502.1893625358426,2200.0,100.0,4.545454545454546,345.0,1.0,69.81818181818181,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,13.0,7.0,2.0,5.0,7.0,13.0,16.0,6.0,6.0,2.0,24.0,19.0,24790.0,1.0,1304.7368421052631,1.263157894736842,0.041666666666666664,0.08333333333333333
PRV51067,1,12.0,11.0,326000.0,27166.666666666668,23241.159935586587,83000.0,12816.0,1068.0,327.0,12.0,0.0,78.83333333333333,46.0,39.0,8520.0,185.2173913043478,390.42278582431794,2100.0,280.0,6.086956521739131,315.0,0.0,65.21739130434783,2.0,10.0,7.0,1.0,3.0,8.0,9.0,10.0,6.0,7.0,0.0,15.0,27.0,18.0,11.0,11.0,25.0,32.0,33.0,15.0,8.0,3.0,58.0,39.0,334520.0,0.0,8577.435897435897,1.4871794871794872,0.0,0.20689655172413793
PRV51068,0,9.0,9.0,77000.0,8555.555555555555,5126.185499743233,19000.0,8544.0,1068.0,341.0,9.0,0.0,72.44444444444444,252.0,206.0,66260.0,262.93650793650795,514.6732494715665,3300.0,440.0,1.746031746031746,367.0,3.0,70.62698412698413,4.0,5.0,5.0,3.0,3.0,3.0,7.0,6.0,0.0,2.0,2.0,95.0,145.0,96.0,36.0,69.0,102.0,179.0,176.0,78.0,74.0,29.0,261.0,206.0,143260.0,3.0,695.4368932038835,1.266990291262136,0.011494252873563218,0.034482758620689655
PRV51070,0,10.0,10.0,101000.0,10100.0,5952.590472502987,22000.0,10680.0,1068.0,292.0,10.0,0.0,70.7,89.0,61.0,24410.0,274.2696629213483,593.8183216968297,3300.0,300.0,3.3707865168539324,359.0,0.0,69.85393258426966,6.0,7.0,5.0,2.0,7.0,6.0,9.0,8.0,3.0,2.0,3.0,23.0,47.0,31.0,15.0,16.0,32.0,61.0,66.0,21.0,14.0,9.0,99.0,61.0,125410.0,0.0,2055.901639344262,1.6229508196721312,0.0,0.10101010101010101
PRV51071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,8550.0,356.25,728.391990142909,3200.0,50.0,2.0833333333333335,350.0,0.0,68.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,8.0,2.0,9.0,14.0,18.0,21.0,10.0,5.0,4.0,24.0,24.0,8550.0,0.0,356.25,1.0,0.0,0.0
PRV51072,0,12.0,12.0,72000.0,6000.0,3741.657386773941,14000.0,11748.0,1068.0,333.0,12.0,0.0,76.08333333333333,200.0,150.0,47170.0,235.85,463.15856548693955,3200.0,430.0,2.15,360.0,4.0,72.055,6.0,7.0,9.0,1.0,5.0,6.0,9.0,11.0,4.0,1.0,2.0,70.0,111.0,85.0,24.0,70.0,68.0,148.0,149.0,69.0,69.0,16.0,212.0,150.0,119170.0,4.0,794.4666666666667,1.4133333333333333,0.018867924528301886,0.05660377358490566
PRV51074,0,5.0,5.0,31000.0,6200.0,5215.361924162119,15000.0,5340.0,1068.0,361.0,5.0,0.0,75.8,34.0,34.0,10170.0,299.11764705882354,513.9058258678944,2500.0,80.0,2.3529411764705883,369.0,0.0,72.47058823529412,3.0,2.0,3.0,0.0,4.0,4.0,3.0,5.0,3.0,0.0,0.0,12.0,21.0,15.0,6.0,9.0,14.0,25.0,29.0,11.0,10.0,1.0,39.0,34.0,41170.0,0.0,1210.8823529411766,1.1470588235294117,0.0,0.1282051282051282
PRV51075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8550.0,502.94117647058823,765.4881180159032,3000.0,70.0,4.117647058823529,285.0,0.0,76.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,7.0,4.0,10.0,14.0,16.0,3.0,8.0,1.0,17.0,13.0,8550.0,0.0,657.6923076923077,1.3076923076923077,0.0,0.0
PRV51076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,10230.0,352.7586206896552,853.5467873682151,3300.0,50.0,1.7241379310344827,338.0,1.0,75.72413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,12.0,8.0,5.0,11.0,22.0,26.0,9.0,11.0,4.0,29.0,27.0,10230.0,1.0,378.8888888888889,1.0740740740740742,0.034482758620689655,0.0
PRV51077,1,16.0,13.0,199000.0,12437.5,13559.590701787425,56000.0,16020.0,1068.0,346.0,16.0,0.0,72.1875,17.0,17.0,5350.0,314.70588235294116,632.3282142908344,2600.0,200.0,11.764705882352942,319.0,0.0,68.6470588235294,11.0,15.0,13.0,2.0,10.0,13.0,16.0,14.0,8.0,7.0,2.0,5.0,9.0,7.0,3.0,2.0,8.0,12.0,15.0,8.0,6.0,2.0,33.0,17.0,204350.0,0.0,12020.588235294117,1.9411764705882353,0.0,0.48484848484848486
PRV51078,0,9.0,9.0,76000.0,8444.444444444445,4772.607021092118,16000.0,8544.0,1068.0,346.0,9.0,0.0,69.33333333333333,14.0,14.0,2270.0,162.14285714285714,219.30584794996903,800.0,100.0,7.142857142857143,314.0,0.0,71.42857142857143,3.0,8.0,3.0,1.0,4.0,5.0,5.0,7.0,5.0,2.0,3.0,4.0,6.0,4.0,2.0,4.0,5.0,11.0,9.0,2.0,3.0,1.0,23.0,14.0,78270.0,0.0,5590.714285714285,1.6428571428571428,0.0,0.391304347826087
PRV51081,0,6.0,6.0,79000.0,13166.666666666666,17279.081765726634,48000.0,6408.0,1068.0,144.0,6.0,0.0,68.33333333333333,194.0,125.0,45080.0,232.37113402061857,485.090180592759,3300.0,760.0,3.917525773195876,369.0,1.0,72.3917525773196,4.0,3.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,1.0,1.0,92.0,125.0,101.0,15.0,52.0,85.0,128.0,159.0,55.0,54.0,26.0,200.0,125.0,124080.0,1.0,992.64,1.6,0.005,0.03
PRV51082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,5470.0,160.88235294117646,237.41496272903532,1000.0,70.0,2.0588235294117645,335.0,0.0,72.67647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,13.0,2.0,6.0,12.0,29.0,22.0,8.0,7.0,3.0,34.0,31.0,5470.0,0.0,176.4516129032258,1.096774193548387,0.0,0.0
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,18100.0,201.11111111111111,512.3210993741329,3300.0,140.0,1.5555555555555556,349.0,0.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,55.0,43.0,13.0,28.0,47.0,65.0,73.0,30.0,23.0,10.0,90.0,81.0,18100.0,0.0,223.45679012345678,1.1111111111111112,0.0,0.0
PRV51084,1,20.0,19.0,191000.0,9550.0,11311.26592570899,45000.0,21360.0,1068.0,301.0,20.0,0.0,71.15,90.0,67.0,24580.0,273.1111111111111,571.5180739608503,3300.0,530.0,5.888888888888889,349.0,0.0,72.71111111111111,14.0,14.0,13.0,3.0,7.0,9.0,17.0,16.0,10.0,5.0,6.0,37.0,51.0,29.0,6.0,22.0,29.0,70.0,66.0,18.0,38.0,8.0,110.0,67.0,215580.0,0.0,3217.6119402985073,1.6417910447761195,0.0,0.18181818181818182
PRV51086,0,31.0,30.0,413000.0,13322.58064516129,12765.545024986057,57000.0,33108.0,1068.0,353.0,31.0,0.0,74.29032258064517,108.0,86.0,33170.0,307.1296296296296,623.4214471736782,3300.0,60.0,0.5555555555555556,362.0,2.0,74.81481481481481,13.0,22.0,20.0,8.0,18.0,18.0,24.0,31.0,9.0,8.0,7.0,33.0,57.0,46.0,13.0,29.0,45.0,76.0,78.0,25.0,31.0,3.0,139.0,86.0,446170.0,2.0,5188.023255813953,1.6162790697674418,0.014388489208633094,0.22302158273381295
PRV51089,0,18.0,18.0,177000.0,9833.333333333334,10251.25530333323,41000.0,18156.0,1068.0,333.0,18.0,0.0,71.83333333333333,210.0,179.0,53900.0,256.6666666666667,538.152371063864,3300.0,540.0,2.5714285714285716,357.0,2.0,70.97142857142858,6.0,15.0,12.0,2.0,6.0,9.0,14.0,15.0,7.0,4.0,3.0,71.0,114.0,91.0,31.0,62.0,93.0,138.0,154.0,72.0,61.0,21.0,228.0,179.0,230900.0,2.0,1289.9441340782123,1.2737430167597765,0.008771929824561403,0.07894736842105263
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5830.0,832.8571428571429,1303.798479900355,3300.0,60.0,8.571428571428571,259.0,0.0,71.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,6.0,5.0,3.0,5.0,0.0,7.0,7.0,5830.0,0.0,832.8571428571429,1.0,0.0,0.0
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,9270.0,210.6818181818182,451.69138325658287,2100.0,80.0,1.8181818181818181,356.0,1.0,69.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,14.0,5.0,15.0,24.0,29.0,36.0,12.0,16.0,6.0,44.0,44.0,9270.0,1.0,210.6818181818182,1.0,0.022727272727272728,0.0
PRV51093,0,2.0,2.0,11000.0,5500.0,7778.174593052023,11000.0,2136.0,1068.0,126.0,2.0,0.0,83.0,7.0,7.0,2710.0,387.14285714285717,760.6732606867482,2100.0,0.0,0.0,232.0,0.0,73.42857142857143,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,7.0,3.0,3.0,0.0,9.0,7.0,13710.0,0.0,1958.5714285714287,1.2857142857142858,0.0,0.2222222222222222
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3200.0,640.0,826.4381404557754,2100.0,100.0,20.0,250.0,0.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,0.0,5.0,5.0,3200.0,0.0,640.0,1.0,0.0,0.0
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,71.0,44420.0,355.36,751.1727862740433,3500.0,230.0,1.84,381.0,0.0,70.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,51.0,42.0,18.0,34.0,41.0,90.0,95.0,39.0,24.0,9.0,125.0,71.0,44420.0,0.0,625.6338028169014,1.7605633802816902,0.0,0.0
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,300.0,75.0,85.04900548115383,200.0,0.0,0.0,148.0,0.0,81.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,300.0,0.0,75.0,1.0,0.0,0.0
PRV51100,0,5.0,5.0,78000.0,15600.0,11436.782764396638,33000.0,5340.0,1068.0,108.0,5.0,1.0,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,78000.0,1.0,15600.0,1.0,0.2,1.0
PRV51101,0,3.0,3.0,16600.0,5533.333333333333,6576.726642740547,13000.0,3204.0,1068.0,30.0,3.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,16600.0,0.0,5533.333333333333,1.0,0.0,1.0
PRV51102,0,12.0,11.0,148000.0,12333.333333333334,12017.663767315278,47000.0,12816.0,1068.0,278.0,12.0,0.0,79.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,1.0,3.0,4.0,9.0,11.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,148000.0,0.0,13454.545454545454,1.0909090909090908,0.0,1.0
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,440.0,73.33333333333333,71.46094504459528,200.0,60.0,10.0,261.0,0.0,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,3.0,5.0,6.0,6.0,4.0,6.0,0.0,6.0,4.0,440.0,0.0,110.0,1.5,0.0,0.0
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1900.0,158.33333333333334,202.83595401807898,700.0,110.0,9.166666666666666,258.0,0.0,78.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,0.0,6.0,5.0,9.0,11.0,5.0,4.0,0.0,12.0,9.0,1900.0,0.0,211.11111111111111,1.3333333333333333,0.0,0.0
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6540.0,545.0,767.4455858708989,1800.0,0.0,0.0,296.0,0.0,76.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,3.0,4.0,5.0,11.0,8.0,4.0,3.0,0.0,12.0,12.0,6540.0,0.0,545.0,1.0,0.0,0.0
PRV51108,0,19.0,19.0,156000.0,8210.526315789473,5633.027086038801,22000.0,19224.0,1068.0,327.0,19.0,0.0,71.89473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,13.0,4.0,11.0,9.0,16.0,17.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,156000.0,0.0,8210.526315789473,1.0,0.0,1.0
PRV51109,0,3.0,3.0,18000.0,6000.0,2645.7513110645905,8000.0,3204.0,1068.0,239.0,3.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,18000.0,0.0,6000.0,1.0,0.0,1.0
PRV51110,0,5.0,5.0,27000.0,5400.0,2509.980079602227,9000.0,5340.0,1068.0,208.0,5.0,0.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,27000.0,0.0,5400.0,1.0,0.0,1.0
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,85.0,54860.0,415.6060606060606,886.0584799473751,7010.0,200.0,1.5151515151515151,359.0,0.0,72.70454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,72.0,69.0,27.0,38.0,54.0,101.0,91.0,38.0,36.0,18.0,132.0,85.0,54860.0,0.0,645.4117647058823,1.5529411764705883,0.0,0.0
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,195.0,105250.0,346.2171052631579,655.4920296194023,4100.0,810.0,2.664473684210526,370.0,10.0,71.28289473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,171.0,131.0,42.0,87.0,119.0,223.0,221.0,97.0,99.0,22.0,304.0,195.0,105250.0,10.0,539.7435897435897,1.558974358974359,0.03289473684210526,0.0
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,46390.0,351.43939393939394,712.566731923337,3300.0,550.0,4.166666666666667,381.0,6.0,71.32575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.0,54.0,15.0,47.0,36.0,96.0,106.0,40.0,46.0,5.0,132.0,78.0,46390.0,6.0,594.7435897435897,1.6923076923076923,0.045454545454545456,0.0
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160.0,76720.0,292.82442748091603,708.7145287296077,8200.0,560.0,2.1374045801526718,368.0,6.0,70.32442748091603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,166.0,101.0,35.0,84.0,107.0,202.0,201.0,76.0,95.0,18.0,262.0,160.0,76720.0,6.0,479.5,1.6375,0.022900763358778626,0.0
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,980.0,140.0,203.9607805437114,600.0,20.0,2.857142857142857,286.0,0.0,72.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,5.0,6.0,4.0,0.0,2.0,0.0,7.0,6.0,980.0,0.0,163.33333333333334,1.1666666666666667,0.0,0.0
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1950.0,162.5,390.8527972151524,1400.0,0.0,0.0,265.0,0.0,68.41666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,5.0,5.0,5.0,11.0,12.0,3.0,5.0,1.0,12.0,10.0,1950.0,0.0,195.0,1.2,0.0,0.0
PRV51118,0,16.0,16.0,136000.0,8500.0,5738.757124441959,22000.0,14952.0,1068.0,311.0,16.0,0.0,67.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,2.0,7.0,8.0,13.0,13.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,136000.0,0.0,8500.0,1.0,0.0,1.0
PRV51119,1,94.0,81.0,985000.0,10478.72340425532,13905.772548863895,118000.0,96120.0,1068.0,382.0,94.0,1.0,75.01063829787235,1.0,1.0,95580.0,95580.0,0.0,95580.0,865.0,865.0,0.0,0.0,61.0,47.0,67.0,52.0,21.0,43.0,49.0,74.0,81.0,31.0,27.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,95.0,81.0,1080580.0,1.0,13340.493827160493,1.1728395061728396,0.010526315789473684,0.9894736842105263
PRV51120,0,7.0,7.0,52000.0,7428.571428571428,4649.628761422531,15000.0,7476.0,1068.0,251.0,7.0,0.0,60.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.0,2.0,2.0,3.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,52000.0,0.0,7428.571428571428,1.0,0.0,1.0
PRV51121,0,6.0,6.0,81000.0,13500.0,16404.26773739078,45000.0,6408.0,1068.0,315.0,6.0,1.0,68.0,1.0,1.0,80.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,57.0,2.0,1.0,4.0,1.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,6.0,81080.0,1.0,13513.333333333334,1.1666666666666667,0.14285714285714285,0.8571428571428571
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1120.0,160.0,200.91457554559517,500.0,0.0,0.0,298.0,0.0,66.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,0.0,7.0,7.0,1120.0,0.0,160.0,1.0,0.0,0.0
PRV51123,0,2.0,2.0,9000.0,4500.0,707.1067811865476,5000.0,2136.0,1068.0,138.0,2.0,0.0,60.5,29.0,28.0,17910.0,617.5862068965517,913.9422268878213,3300.0,40.0,1.3793103448275863,372.0,0.0,69.58620689655173,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,13.0,18.0,11.0,1.0,10.0,13.0,21.0,21.0,4.0,8.0,1.0,31.0,28.0,26910.0,0.0,961.0714285714286,1.1071428571428572,0.0,0.06451612903225806
PRV51125,0,12.0,12.0,110000.0,9166.666666666666,8122.173167921069,30000.0,12816.0,1068.0,343.0,12.0,0.0,63.083333333333336,36.0,20.0,21310.0,591.9444444444445,934.1453525455981,3300.0,280.0,7.777777777777778,354.0,0.0,72.97222222222223,5.0,7.0,6.0,5.0,4.0,7.0,9.0,7.0,1.0,2.0,2.0,14.0,21.0,18.0,0.0,7.0,11.0,27.0,28.0,9.0,11.0,8.0,48.0,20.0,131310.0,0.0,6565.5,2.4,0.0,0.25
PRV51126,1,20.0,14.0,177000.0,8850.0,6200.806399170997,25000.0,21360.0,1068.0,348.0,20.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,13.0,1.0,8.0,11.0,15.0,20.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,177000.0,0.0,12642.857142857143,1.4285714285714286,0.0,1.0
PRV51128,0,5.0,3.0,90000.0,18000.0,10295.630140987001,29000.0,5340.0,1068.0,161.0,5.0,0.0,69.4,45.0,37.0,12220.0,271.55555555555554,551.5637091511054,3300.0,0.0,0.0,366.0,0.0,68.04444444444445,4.0,5.0,4.0,4.0,1.0,0.0,3.0,5.0,3.0,3.0,1.0,17.0,28.0,20.0,14.0,16.0,22.0,33.0,33.0,18.0,12.0,4.0,50.0,37.0,102220.0,0.0,2762.7027027027025,1.3513513513513513,0.0,0.1
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,22920.0,238.75,364.57401241217923,2000.0,480.0,5.0,361.0,0.0,73.52083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,53.0,37.0,13.0,24.0,37.0,66.0,81.0,24.0,24.0,7.0,96.0,65.0,22920.0,0.0,352.61538461538464,1.476923076923077,0.0,0.0
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4970.0,710.0,1110.8555261599054,3100.0,0.0,0.0,207.0,0.0,61.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,3.0,6.0,2.0,6.0,0.0,3.0,3.0,7.0,7.0,4970.0,0.0,710.0,1.0,0.0,0.0
